4.501;5.587;0.492;0.896;1.196;1.830;999.000;1.954;1.238;2.072;0.565;8.869;999.000;999.000;2.619;1.018;3.346;0.711;1.196;1.313;5.801;0.859;1.399;0.833;4.887;0.406;1.559;0.452;0.474;8.132;4.019;0.299;0.868;6.059;0.921;0.429;3.539;0.094;5.335;3.544;999.000;0.365;3.104;17.459;12.481;0.036;3.095;0.174;0.756;0.159;4.842;2.173;0.440;999.000;999.000;2.012;2.691;5.540;2.357;5.549;0.438;2.812;999.000;0.768;1.756;999.000;1.860;1.420;1.351;3.368;0.359;4.531;3.225;1.661;0.599;2.703;999.000;1.713;6.658;0.885;5.876;0.453;0.082;4.529;1.815;0.308;999.000;3.839;0.351;0.033;5.787;999.000;0.625;1.896;0.752;1.154;0.484;3.345;3.531;1.799;5.926;7.729;0.672;1.878;0.334;1.854;0.645;0.139;3.786;5.264;0.767;5.769;2.007;1.107;999.000;0.740;2.460;0.372;2.637;0.356
8.773;6.366;9.239;1.230;4.366;999.000;10.681;6.476;2.423;999.000;4.336;999.000;1.335;21.970;8.856;1.844;3.800;5.417;6.707;6.879;2.009;4.673;4.579;3.421;6.671;7.129;4.776;4.855;7.684;10.497;6.856;3.967;9.112;5.095;3.705;5.159;3.456;10.550;11.227;4.845;1.066;4.441;10.120;3.661;3.253;0.646;3.584;10.920;999.000;12.988;999.000;2.416;6.239;2.737;5.503;8.102;4.948;2.237;11.842;6.534;7.632;10.373;5.771;3.806;999.000;8.441;4.026;15.139;3.106;999.000;12.763;5.375;5.224;8.310;9.425;4.342;6.513;5.005;13.988;999.000;3.652;2.177;10.820;4.814;999.000;5.000;3.849;999.000;6.162;8.877;2.986;12.843;10.829;8.322;3.411;1.935;4.549;7.431;9.027;3.058;6.972;7.366;999.000;4.266;5.407;7.376;999.000;4.255;4.277;3.411;5.198;8.914;3.142;6.768;999.000;18.673;7.378;13.262;1.519;3.382
1.042;5.348;8.030;2.558;2.358;1.819;1.127;7.053;4.093;1.136;2.767;2.168;1.958;3.185;3.784;2.297;999.000;2.269;999.000;5.746;2.498;3.745;7.342;3.889;4.879;0.694;2.810;5.610;1.160;2.461;1.850;999.000;7.333;1.265;1.743;1.390;12.393;0.922;1.002;3.239;1.052;3.391;3.989;3.870;999.000;3.175;3.093;2.769;4.730;2.185;999.000;999.000;3.774;2.659;6.367;1.925;3.061;4.795;2.637;15.800;5.501;3.103;4.605;1.248;999.000;999.000;3.737;0.990;3.388;7.998;1.176;7.561;999.000;1.216;4.660;2.820;999.000;4.634;3.604;7.206;999.000;4.135;2.466;3.706;0.934;4.551;4.767;1.484;5.511;5.523;4.641;4.613;8.473;2.266;4.370;3.163;999.000;0.218;3.093;4.317;4.679;10.529;4.273;999.000;2.518;4.455;6.418;4.899;9.947;999.000;1.694;6.158;7.293;0.380;8.610;999.000;5.776;3.825;999.000;1.376
4.024;2.934;3.766;2.001;4.386;6.239;5.135;1.755;1.118;5.483;1.250;1.060;4.835;4.321;2.888;3.335;2.820;4.112;2.332;1.893;2.200;1.099;3.352;1.271;999.000;999.000;0.407;2.696;2.338;5.406;2.510;6.112;2.325;4.197;2.838;1.400;1.030;2.184;1.080;6.472;2.167;999.000;3.393;4.034;3.579;1.535;2.045;2.251;2.126;3.920;1.132;1.974;3.703;2.644;3.715;1.828;999.000;2.565;1.820;1.175;999.000;10.816;2.785;5.294;2.612;2.458;3.875;1.677;3.462;1.300;3.887;0.704;4.705;1.069;5.553;999.000;0.855;4.911;3.845;2.750;1.692;2.847;4.973;6.114;7.048;999.000;2.446;3.709;3.402;1.987;0.719;3.159;3.507;0.732;2.180;2.197;2.739;5.631;2.405;4.078;2.931;5.626;2.104;5.714;1.431;2.994;2.553;1.614;2.071;999.000;3.541;2.097;0.990;1.885;2.978;4.562;999.000;0.355;8.445;1.727
4.339;4.562;999.000;5.947;11.826;3.848;4.048;3.375;4.556;1.891;999.000;5.941;6.346;999.000;6.075;8.158;8.059;2.905;3.952;6.178;999.000;3.347;999.000;8.872;9.217;5.821;6.296;7.785;6.875;8.965;10.699;12.591;4.180;7.021;6.702;8.198;6.148;6.744;8.486;1.834;6.773;6.353;12.982;6.466;3.845;4.837;1.066;12.357;3.249;3.579;5.744;4.431;10.057;1.070;0.851;10.531;2.445;999.000;10.305;5.743;999.000;4.684;1.285;1.783;6.428;5.263;6.529;9.759;5.963;1.547;7.778;2.738;7.120;8.726;7.424;8.960;7.046;999.000;8.724;1.443;1.969;3.353;2.927;3.984;999.000;10.663;9.322;11.125;6.093;2.573;1.582;3.662;4.047;7.590;2.391;6.658;3.854;999.000;3.153;5.099;4.412;6.641;4.159;999.000;2.961;3.677;2.684;0.858;2.984;3.929;5.145;999.000;999.000;3.160;4.316;4.865;7.616;2.801;1.820;10.100
4.469;4.620;1.033;9.409;5.760;0.554;1.060;1.959;1.462;2.562;999.000;1.749;0.944;3.202;1.833;5.835;1.225;0.817;1.588;7.634;3.427;2.619;4.091;3.736;4.027;4.056;1.976;999.000;5.660;0.950;999.000;3.857;0.306;1.079;2.199;1.966;1.067;3.506;3.712;0.620;999.000;1.048;4.541;5.070;999.000;1.634;2.168;2.442;1.008;999.000;4.213;1.389;6.653;0.788;0.688;1.153;2.341;5.183;11.706;1.242;6.393;1.759;4.695;9.481;3.719;4.076;4.325;0.994;4.961;4.760;8.328;1.019;1.383;1.353;1.984;2.345;13.403;1.792;1.466;0.450;3.163;0.391;2.402;3.183;6.343;2.427;0.079;3.668;8.567;5.260;0.525;3.880;1.741;0.366;2.277;8.034;1.074;3.714;0.452;5.944;0.172;2.778;2.536;999.000;999.000;1.489;3.431;1.627;5.179;2.446;2.768;4.096;1.475;4.498;5.728;3.607;8.320;2.911;3.434;1.076
6.679;2.689;1.500;15.747;3.819;11.610;999.000;2.576;999.000;2.175;1.892;999.000;5.534;13.864;8.871;7.573;6.746;4.366;4.945;5.654;0.789;4.236;3.782;7.497;3.169;8.602;3.586;1.517;17.761;999.000;999.000;13.501;8.529;3.697;5.711;999.000;8.650;7.500;10.736;6.509;8.206;13.004;3.918;4.030;2.681;5.313;999.000;7.305;2.934;3.178;7.516;1.655;4.397;4.290;4.397;25.559;5.427;4.199;3.994;2.669;8.143;9.702;6.535;5.013;6.871;4.692;1.183;999.000;11.230;3.560;999.000;4.927;11.935;6.074;999.000;20.521;21.632;1.621;999.000;4.217;3.389;7.225;2.807;8.220;9.057;6.755;17.833;1.858;9.272;999.000;6.168;6.570;2.982;1.504;14.198;10.992;999.000;999.000;4.966;5.021;9.388;14.699;3.199;4.319;6.499;1.900;6.134;12.477;12.730;14.645;7.459;4.501;11.906;14.255;11.246;5.605;4.974;5.339;6.221;4.818
2.414;4.956;2.174;5.235;1.393;4.527;1.696;2.615;2.810;5.648;3.714;2.804;5.549;999.000;999.000;1.565;1.083;1.763;8.213;1.918;1.134;7.839;2.306;4.095;6.581;999.000;7.250;4.930;1.229;3.965;2.595;4.368;999.000;3.407;2.329;1.081;3.012;0.703;4.533;999.000;1.598;7.463;7.295;5.708;4.444;6.615;5.755;4.755;2.554;2.894;2.797;3.385;999.000;4.132;2.827;4.271;5.933;4.745;1.715;5.647;3.022;4.797;1.554;3.334;5.803;5.240;5.408;7.955;2.285;4.051;2.701;2.753;4.605;5.091;4.709;3.382;2.985;7.042;3.602;6.363;3.732;6.434;7.456;2.768;7.525;4.097;2.525;3.354;7.217;2.646;2.824;4.992;4.016;3.382;3.467;5.080;5.668;1.826;6.423;999.000;0.781;3.514;0.977;1.927;4.012;4.626;999.000;3.947;2.754;2.781;4.336;4.302;7.432;6.730;7.871;1.677;999.000;2.769;3.097;3.125
4.747;9.254;7.413;3.488;7.310;999.000;14.768;11.007;15.992;8.484;10.424;6.858;15.832;19.629;8.311;14.768;12.776;4.534;10.930;6.410;10.370;999.000;3.755;11.874;8.414;8.270;10.056;11.596;999.000;16.254;14.503;8.206;999.000;11.997;10.203;10.367;20.791;999.000;14.199;4.424;12.356;5.159;9.534;9.477;999.000;4.614;5.178;2.876;10.735;10.605;4.578;0.978;999.000;9.835;10.306;6.054;5.123;999.000;5.421;13.527;12.575;6.439;16.061;999.000;12.293;35.826;7.730;9.000;5.299;3.052;5.090;7.512;13.662;5.189;11.979;18.737;7.575;13.956;999.000;12.288;8.026;19.076;11.320;8.554;3.866;3.016;16.199;6.828;10.176;3.716;999.000;2.887;12.811;6.521;10.618;10.381;8.162;999.000;22.019;5.841;21.723;9.955;6.343;8.183;15.142;6.928;4.508;999.000;999.000;13.664;12.810;5.969;6.707;12.259;8.723;9.667;2.955;4.269;14.421;9.380
2.998;1.294;6.879;4.754;4.534;999.000;3.407;1.939;3.134;4.104;9.689;1.492;3.320;1.747;8.216;5.826;5.670;8.388;7.457;7.754;4.449;10.292;1.088;7.615;5.035;14.981;4.355;8.099;8.238;999.000;4.438;2.483;7.451;2.729;999.000;3.915;999.000;8.583;9.328;3.161;8.763;4.412;5.108;2.397;999.000;3.479;15.771;1.331;7.265;8.037;6.409;8.578;3.472;8.233;1.831;4.668;3.595;1.704;6.440;5.026;999.000;7.281;999.000;0.481;9.206;2.384;1.956;1.656;6.214;1.907;5.137;10.820;2.654;1.786;12.044;7.589;2.965;1.109;5.975;1.090;4.961;2.448;12.863;7.434;999.000;999.000;2.336;999.000;9.306;999.000;999.000;3.932;10.193;4.301;3.041;999.000;1.928;7.721;13.158;999.000;5.432;9.080;3.969;999.000;6.197;6.538;6.341;6.592;3.359;8.270;7.263;2.668;13.461;11.325;6.688;8.159;7.853;11.050;2.445;9.323
3.627;1.639;6.565;5.808;5.512;1.461;3.046;1.981;3.779;3.609;5.958;1.712;1.600;1.789;1.420;3.386;5.221;3.351;9.977;999.000;6.069;0.861;2.467;2.069;999.000;2.701;5.386;5.114;8.577;3.810;2.409;1.118;3.792;999.000;2.088;1.402;5.036;2.588;999.000;11.193;2.542;4.054;1.397;1.068;2.927;2.474;2.143;3.377;4.661;7.642;2.344;5.204;4.233;2.176;4.821;4.427;2.786;1.339;5.413;0.509;4.095;4.612;5.175;4.075;2.188;3.349;4.136;3.267;1.970;3.987;3.349;3.351;0.918;3.949;4.677;3.157;3.012;2.146;2.862;999.000;7.199;2.121;999.000;6.112;999.000;1.757;2.738;999.000;5.094;2.573;7.369;5.727;4.163;7.513;999.000;4.842;4.267;2.262;1.322;5.199;3.179;3.143;14.948;999.000;6.861;999.000;5.084;2.034;4.140;2.295;3.287;2.912;2.313;3.979;6.954;1.751;4.945;999.000;3.837;4.736
1.066;1.100;999.000;0.762;0.914;1.487;999.000;1.256;2.350;2.284;1.643;2.143;1.402;1.726;999.000;1.519;2.202;0.264;0.589;0.956;3.051;4.764;0.778;1.447;0.616;3.683;2.230;999.000;10.545;1.237;999.000;2.704;2.185;0.655;3.090;0.691;999.000;1.249;0.756;999.000;0.525;0.992;7.361;999.000;0.159;1.680;0.483;1.478;4.158;3.278;1.012;0.447;2.135;0.838;1.828;2.857;1.782;2.886;0.485;0.439;1.060;999.000;999.000;3.154;2.095;4.552;2.846;0.572;0.951;1.005;3.355;0.453;2.305;1.430;0.561;0.769;0.742;1.285;2.023;1.399;1.844;0.325;0.743;2.190;1.743;1.017;1.887;1.164;2.001;1.543;999.000;1.470;1.073;0.377;0.515;4.283;999.000;1.712;0.812;0.100;0.727;999.000;2.081;2.679;1.691;2.072;2.584;2.630;0.386;1.319;999.000;0.503;0.850;999.000;0.513;999.000;0.334;999.000;1.373;1.729
2.921;0.560;0.885;0.741;1.634;4.476;999.000;1.034;0.220;4.383;0.978;0.630;1.986;1.083;0.444;0.125;0.667;2.466;999.000;1.692;0.557;4.081;999.000;2.767;0.672;999.000;1.508;10.263;1.983;2.325;2.424;1.466;2.211;999.000;999.000;999.000;999.000;0.557;0.118;0.893;1.057;0.130;4.463;1.853;0.903;999.000;0.884;2.276;0.292;0.693;1.426;1.854;0.198;1.947;2.664;1.735;0.080;0.963;8.101;0.229;0.716;2.569;7.819;0.721;0.445;1.284;1.069;1.837;0.445;0.192;0.536;1.600;999.000;3.601;8.447;5.285;6.005;1.076;0.205;1.650;0.795;0.975;1.875;2.619;0.070;999.000;1.984;2.218;0.334;4.583;5.099;2.939;999.000;999.000;2.752;0.718;0.761;0.239;4.691;1.942;0.848;0.914;0.875;2.499;999.000;999.000;1.794;1.765;2.145;1.797;1.215;1.561;1.825;999.000;999.000;4.561;1.809;2.153;4.932;0.238
7.039;11.881;14.252;3.215;2.937;4.163;7.595;14.729;6.901;6.123;3.111;4.168;4.348;2.798;2.828;8.501;1.825;3.609;3.398;999.000;2.383;999.000;6.522;3.113;7.922;9.701;4.950;8.958;4.405;4.637;8.658;2.434;5.129;2.421;999.000;9.104;4.339;1.238;0.868;2.135;4.033;4.446;999.000;1.448;0.657;1.401;4.780;6.711;8.810;3.608;4.071;7.398;13.989;1.456;7.535;5.572;6.023;999.000;5.837;12.129;8.510;1.434;999.000;2.515;999.000;3.530;3.341;999.000;7.250;9.861;8.346;5.263;15.329;3.351;4.966;0.646;9.304;6.812;13.383;5.398;8.443;7.140;5.839;9.048;5.570;4.405;8.645;3.542;999.000;4.135;14.064;5.695;7.096;13.720;4.921;10.877;5.110;7.165;1.103;1.100;999.000;999.000;13.312;4.902;3.468;7.176;12.059;8.188;999.000;3.934;7.648;4.996;20.491;7.812;4.152;2.354;2.182;999.000;7.593;15.283
3.856;5.729;1.502;2.128;3.237;6.776;4.134;2.907;7.683;0.512;3.468;2.249;3.699;999.000;4.649;3.825;999.000;7.264;9.848;7.776;3.390;999.000;10.884;2.693;8.537;5.556;9.059;2.247;8.220;999.000;2.135;7.971;8.178;8.113;4.754;4.754;15.874;4.272;2.487;2.864;3.957;999.000;3.903;5.280;4.932;6.879;6.509;999.000;999.000;10.862;999.000;1.033;4.028;3.818;7.412;2.103;10.949;1.066;4.444;1.123;6.531;10.805;3.566;2.382;5.895;12.474;1.858;4.447;7.303;1.503;4.514;6.046;2.643;8.635;2.466;1.298;0.414;4.121;999.000;5.578;2.996;1.828;0.421;1.777;18.137;3.462;2.416;999.000;999.000;10.137;9.319;4.105;10.340;999.000;3.006;2.625;9.228;2.522;3.659;5.582;3.352;3.672;4.995;1.052;7.277;4.325;5.446;11.495;0.911;7.012;999.000;3.223;4.196;5.362;10.507;1.880;2.795;5.220;999.000;2.166
9.607;2.651;5.850;0.358;999.000;10.804;0.538;1.766;7.843;5.947;5.020;1.467;2.210;2.803;4.954;1.809;1.939;8.735;1.086;999.000;4.201;4.225;1.541;0.448;999.000;2.929;4.735;9.313;1.526;2.311;0.971;2.909;0.116;3.998;0.514;0.224;3.364;999.000;5.680;0.690;2.096;7.222;0.635;2.898;3.635;0.301;11.909;5.146;1.676;3.338;0.986;2.201;5.422;0.836;999.000;1.175;2.663;4.640;3.267;1.300;4.025;0.150;1.897;0.549;3.209;6.251;999.000;5.555;3.441;0.512;6.559;7.729;4.091;1.776;999.000;999.000;4.602;5.294;4.146;999.000;2.091;9.064;0.401;9.186;1.879;999.000;1.371;2.276;9.002;2.579;3.194;3.370;1.510;1.754;2.817;0.136;3.103;3.184;12.279;0.673;0.904;4.415;0.124;1.784;999.000;0.399;999.000;6.448;1.185;2.839;1.115;3.118;3.083;1.684;0.963;4.059;6.039;1.896;999.000;1.267
4.410;10.918;2.981;4.686;4.749;2.125;3.986;6.433;4.434;6.331;3.339;4.313;11.328;12.634;2.838;2.709;999.000;5.256;4.679;1.180;4.983;2.509;2.564;2.968;9.488;13.173;6.079;6.166;999.000;4.725;1.166;6.947;7.357;1.609;4.207;6.953;8.302;8.954;8.394;7.702;5.224;4.395;4.745;8.815;7.801;5.776;5.126;999.000;2.887;1.965;999.000;6.082;12.114;4.724;12.202;8.335;7.052;999.000;9.006;10.048;4.063;18.803;6.150;3.783;4.684;4.995;17.179;10.349;7.856;5.298;6.251;999.000;7.356;6.914;999.000;1.725;10.318;999.000;6.048;10.042;7.207;6.834;5.658;12.471;7.459;999.000;3.725;5.421;4.150;8.621;5.574;999.000;7.221;4.013;9.835;6.517;5.761;4.383;0.736;3.628;7.095;1.186;4.842;4.331;2.706;9.559;8.001;6.516;6.477;4.933;7.337;2.453;999.000;4.227;6.239;4.854;5.425;999.000;4.733;6.390
999.000;0.692;5.644;5.264;4.052;6.613;2.489;1.086;5.695;1.015;0.889;9.061;999.000;0.725;9.587;5.235;2.964;2.820;6.498;1.807;5.201;1.062;999.000;5.724;999.000;2.562;1.800;9.933;1.331;1.184;3.362;3.856;0.600;3.051;1.246;5.179;5.002;1.502;3.580;1.510;2.962;6.392;3.563;11.021;1.243;2.391;1.971;6.725;0.099;2.113;2.254;14.269;6.879;999.000;2.737;999.000;2.997;1.764;3.326;1.925;1.970;3.137;4.735;4.587;999.000;1.087;6.806;9.107;4.361;6.588;0.796;1.398;6.689;4.446;6.814;2.815;999.000;4.905;8.359;3.999;4.885;5.182;6.067;0.678;5.632;9.604;3.454;0.307;2.609;6.304;999.000;4.343;2.397;0.668;3.782;1.331;1.294;2.402;1.549;3.882;6.356;3.502;3.020;3.309;5.417;1.242;2.722;1.058;1.330;3.404;1.393;1.159;999.000;6.051;0.693;1.907;0.648;1.887;3.700;2.638
6.383;5.050;7.525;5.505;7.553;3.016;3.687;5.214;6.744;3.759;2.335;5.379;2.155;2.106;4.102;5.262;2.452;5.890;999.000;3.442;2.401;3.989;999.000;2.038;4.727;8.791;999.000;3.123;999.000;3.231;999.000;1.828;9.921;10.124;2.594;5.126;2.996;7.364;5.786;2.382;1.911;1.495;7.425;2.950;6.813;1.445;6.926;4.645;3.414;2.931;3.860;4.739;5.803;5.778;3.386;6.873;1.683;2.547;999.000;0.757;5.881;3.463;8.635;1.537;11.674;0.328;4.958;4.250;4.256;6.689;6.774;5.994;3.254;9.708;7.453;4.775;8.889;2.981;4.514;3.190;6.435;5.162;2.453;2.783;6.345;999.000;1.624;2.470;3.575;5.109;2.919;3.803;999.000;4.757;5.497;999.000;6.470;4.430;2.335;3.785;6.261;6.312;7.363;7.930;6.655;3.400;999.000;0.866;2.644;999.000;6.781;999.000;2.495;0.438;5.611;4.532;999.000;3.489;5.292;8.104
2.273;6.263;0.645;2.472;0.649;5.454;2.477;0.684;3.964;13.014;0.466;11.135;6.821;0.792;0.239;4.767;3.723;1.753;999.000;6.036;4.902;9.740;1.353;999.000;9.151;3.049;3.742;3.849;999.000;5.325;2.080;3.443;999.000;2.779;999.000;2.463;6.507;2.397;1.290;3.728;4.491;2.036;6.477;3.647;4.579;2.792;7.678;2.497;7.926;3.106;3.930;3.233;2.330;999.000;6.040;8.609;3.316;0.664;1.672;2.645;6.150;2.319;5.292;5.164;6.195;1.783;2.838;1.715;3.660;2.508;2.050;999.000;999.000;3.077;6.913;2.574;2.984;1.420;5.364;5.604;999.000;5.591;4.293;4.107;0.401;4.965;0.758;3.055;1.566;2.154;999.000;5.195;0.789;1.740;3.005;2.591;10.352;7.678;6.659;6.325;4.591;5.420;9.006;999.000;4.345;4.069;7.451;999.000;3.273;5.937;3.714;4.470;6.628;4.054;2.123;1.469;5.977;1.902;0.742;1.904
11.271;10.537;9.208;10.020;15.784;4.519;6.596;4.649;999.000;9.950;7.422;9.334;10.213;10.425;16.045;12.149;8.712;4.935;6.840;10.374;11.317;7.770;4.076;3.599;18.510;7.053;6.042;9.480;8.347;10.788;16.734;6.661;2.768;3.761;28.040;999.000;6.502;5.070;4.363;2.191;13.538;9.818;6.773;11.755;14.503;3.077;13.427;2.127;5.447;15.648;7.360;999.000;6.134;29.635;2.782;10.581;2.587;2.087;0.948;9.004;5.230;8.422;999.000;3.988;12.783;10.130;999.000;2.975;7.854;7.432;8.233;16.991;9.372;3.571;7.601;5.847;2.394;10.311;9.466;7.920;10.066;999.000;7.584;13.991;9.476;3.618;4.344;13.678;2.633;7.955;12.140;11.930;8.566;9.810;999.000;7.797;19.805;5.186;4.519;19.034;3.361;10.172;15.496;7.047;999.000;6.952;5.896;10.266;16.282;5.313;6.917;6.196;0.895;12.837;12.652;8.962;6.519;5.448;6.213;13.326
